ID	LANGUAGE	GLOTTOCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	COGID	TOKENS	ALIGNMENT
spa-523_dark-1	Spanish	stan1288	706	DARK	oscuro	oskuɾo	999	o s k u ɾ o	o - s k u ɾ o -
cat-762_dash-1	Catalan	stan1289	2863	DASH (OF VEHICLE)	córrer	korə	1005	k o r ə	k o r - - ə
fra-762_dash-1	French	stan1290	2863	DASH (OF VEHICLE)	filer	fiˈle	1008	f i l e	f i l e
ita-762_dash-1	Italian	ital1282	2863	DASH (OF VEHICLE)	volare	volare	1007	v o l a r e	v o l a r e
ita-762_dash-2	Italian	ital1282	2863	DASH (OF VEHICLE)	correre	korːere	1005	k o rː e r e	k o rː e r e
lat-762_dash-1	Latin	lati1261	2863	DASH (OF VEHICLE)	currere	kʊrːɛrɛ	1005	k ʊ rː ɛ r ɛ	k ʊ rː ɛ r ɛ
por-762_dash-1	Portuguese	port1283	2863	DASH (OF VEHICLE)	correr	koʀer	1005	k o ʀ e r	k o ʀ e r -
ron-762_dash-1	Romanian	roma1327	2863	DASH (OF VEHICLE)	țâșni	t͡sɨʃnʲ	1006	ts ɨ ʃ nʲ	ts ɨ ʃ nʲ
spa-762_dash-1	Spanish	stan1288	2863	DASH (OF VEHICLE)	correr	koreɾ	1005	k o r e ɾ	k o r e ɾ -
cat-205_daughter-1	Catalan	stan1289	1357	DAUGHTER	filla	fiʎə	1009	f i ʎ ə	f i ʎ - ə
fra-205_daughter-1	French	stan1290	1357	DAUGHTER	fille	fij	1009	f i j	f i j - -
ita-205_daughter-1	Italian	ital1282	1357	DAUGHTER	figlia	fiʎːa	1009	f i ʎː a	f i ʎː - a
lat-205_daughter-1	Latin	lati1261	1357	DAUGHTER	filia	fiːɫɪa	1009	f iː lˠ ɪ a	f iː lˠ ɪ a
por-205_daughter-1	Portuguese	port1283	1357	DAUGHTER	filha	ˈfiʎɐ	1009	f i ʎ ɐ	f i ʎ - ɐ
ron-205_daughter-1	Romanian	roma1327	1357	DAUGHTER	fiică	fijkə	1011	f i j k ə	f i j k ə
spa-205_daughter-1	Spanish	stan1288	1357	DAUGHTER	hija	jxa	1010	j x a	j x a
cat-450_day-1	Catalan	stan1289	1225	DAY (NOT NIGHT)	dia	d̪iə	1012	d̪ i ə	d̪ i ə -
fra-450_day-1	French	stan1290	1225	DAY (NOT NIGHT)	jour	ʒuːʁ	1013	ʒ uː ʁ	ʒ uː ʁ - - - -
fra-450_day-2	French	stan1290	1225	DAY (NOT NIGHT)	journée	ʒuʁˈne	1013	ʒ u ʁ n e	ʒ u ʁ n - - e
ita-450_day-1	Italian	ital1282	1225	DAY (NOT NIGHT)	giorno	d͡ʒorno	1013	dʒ o r n o	dʒ o r n - - o
ita-450_day-2	Italian	ital1282	1225	DAY (NOT NIGHT)	giornata	d͡ʒornata	1013	dʒ o r n a t a	dʒ o r n a t a
lat-450_day-1	Latin	lati1261	1225	DAY (NOT NIGHT)	dies	dɪeːs	1012	d ɪ eː s	d ɪ eː s
por-450_day-1	Portuguese	port1283	1225	DAY (NOT NIGHT)	dia	ˈdiɐ	1012	d i ɐ	d i ɐ -
ron-450_day-1	Romanian	roma1327	1225	DAY (NOT NIGHT)	zi	zi	1014	z i	z i
spa-450_day-1	Spanish	stan1288	1225	DAY (NOT NIGHT)	día	dia	1012	d i a	d i a -
cat-536_deaf-1	Catalan	stan1289	996	DEAF	sord	sɔɾ	1015	s ɔ ɾ	s ɔ ɾ - - -
fra-536_deaf-1	French	stan1290	996	DEAF	sourd	suːʁ	1015	s uː ʁ	s uː ʁ - - -
ita-536_deaf-1	Italian	ital1282	996	DEAF	sordo	sordo	1015	s o r d o	s o r d o -
lat-536_deaf-1	Latin	lati1261	996	DEAF	surdus	sʊrdʊs	1015	s ʊ r d ʊ s	s ʊ r d ʊ s
por-536_deaf-1	Portuguese	port1283	996	DEAF	surdo	ˈsurðu	1015	s u r ð u	s u r ð u -
ron-536_deaf-1	Romanian	roma1327	996	DEAF	surd	surd	1015	s u r d	s u r d - -
spa-536_deaf-1	Spanish	stan1288	996	DEAF	sordo	soɾðo	1015	s o ɾ ð o	s o ɾ ð o -
cat-550_dear-1	Catalan	stan1289	2470	DEAR	amat	əmat̪	1017	ə m a t̪	ə - - - m a t̪
cat-550_dear-2	Catalan	stan1289	2470	DEAR	estimat	əstimat̪	1017	ə s t i m a t̪	ə s t i m a t̪
fra-550_dear-1	French	stan1290	2470	DEAR	cher	ʃɛːʁ	1018	ʃ ɛː ʁ	ʃ ɛː ʁ
fra-550_dear-2	French	stan1290	2470	DEAR	gentil	ʒɑ̃ˈti	1020	ʒ ɑ̃ t i	ʒ ɑ̃ t i
ita-550_dear-1	Italian	ital1282	2470	DEAR	caro	karo	1016	k a r o	k a r - - o
lat-550_dear-1	Latin	lati1261	2470	DEAR	carus	kaːrʊs	1016	k aː r ʊ s	k aː r ʊ s -
por-550_dear-1	Portuguese	port1283	2470	DEAR	caro	ˈkaru	1016	k a r u	k a r - - u
por-550_dear-2	Portuguese	port1283	2470	DEAR	querido	kəˈriðu	1016	k ə r i ð u	k ə r i ð u
ron-550_dear-1	Romanian	roma1327	2470	DEAR	drag	draɡ	1019	d r a g	d r a g
ron-550_dear-2	Romanian	roma1327	2470	DEAR	iubit	iwbit	1021	i w b i t	i w b i t
spa-550_dear-1	Spanish	stan1288	2470	DEAR	querido	keɾiðo	1016	k e ɾ i ð o	k e ɾ i ð o
cat-412_death-1	Catalan	stan1289	910	DEATH	mort	mɔɾ	1022	m ɔ ɾ	m - ɔ - ɾ - -
fra-412_death-1	French	stan1290	910	DEATH	mort	mɔːʁ	1022	m ɔː ʁ	m - ɔː - ʁ - -
ita-412_death-1	Italian	ital1282	910	DEATH	morte	morte	1022	m o r t e	m - o - r t e
lat-412_death-1	Latin	lati1261	910	DEATH	mors	mɔrs	1022	m ɔ r s	m - ɔ - r s -
por-412_death-1	Portuguese	port1283	910	DEATH	morte	ˈmɔrtə	1022	m ɔ r t ə	m - ɔ - r t ə
ron-412_death-1	Romanian	roma1327	910	DEATH	moarte	mo̯arte	1022	m o a r t e	m - o a r t e
spa-412_death-1	Spanish	stan1288	910	DEATH	muerte	mweɾte	1022	m w e ɾ t e	m w e - ɾ t e
cat-706_decay-1	Catalan	stan1289	2907	ROT	podrir-se	puðɾiɾzə	1023	p u ð ɾ i ɾ z ə	p u ð ɾ i ɾ z ə
fra-706_decay-1	French	stan1290	2907	ROT	pourrir	puˈʁiːʁ	1023	p u ʁ iː ʁ	p u - ʁ iː ʁ - -
ita-706_decay-1	Italian	ital1282	2907	ROT	imputridire	imputridire	1027	i m p u t r i d i r e	i m p u t r i d i r e
lat-706_decay-1	Latin	lati1261	2907	ROT	putescere	puːteːskɛrɛ	1026	p uː t eː s k ɛ r ɛ	p uː t eː s k ɛ r ɛ
por-706_decay-1	Portuguese	port1283	2907	ROT	apodrecer	apoðreser	1025	a p o ð r e s e r	a p o ð r e s e r
ron-706_decay-1	Romanian	roma1327	2907	ROT	putrezi	putrezʲ	1024	p u t r e zʲ	p u t r e zʲ
spa-706_decay-1	Spanish	stan1288	2907	ROT	pudrirse	puðɾiɾse	1023	p u ð ɾ i ɾ s e	p u ð ɾ i ɾ s e
cat-942_deceive-1	Catalan	stan1289	3230	DECEIVE	enganyar	ənɣəɲa	1028	ə n ɣ ə ɲ a	ə n ɣ ə ɲ a - -
fra-942_deceive-1	French	stan1290	3230	DECEIVE	abuser	abyˈze	1033	a b y z e	a b y z e
fra-942_deceive-2	French	stan1290	3230	DECEIVE	tromper	tʁɔ̃ˈpe	1029	t ʁ ɔ̃ p e	t ʁ ɔ̃ p e
ita-942_deceive-1	Italian	ital1282	3230	DECEIVE	ingannare	iŋɡanːare	1028	i ŋ g a nː a r e	i ŋ g a nː a r e
lat-942_deceive-1	Latin	lati1261	3230	DECEIVE	fallere	falːɛrɛ	1032	f a lː ɛ r ɛ	f a lː ɛ r ɛ
por-942_deceive-1	Portuguese	port1283	3230	DECEIVE	iludir	iluðir	1031	i l u ð i r	i l u ð i r
por-942_deceive-2	Portuguese	port1283	3230	DECEIVE	enganar	ẽɡɐˈnar	1028	ẽ g ɐ n a r	ẽ - g ɐ n a r -
ron-942_deceive-1	Romanian	roma1327	3230	DECEIVE	amăgi	aməd͡ʒʲ	1030	a m ə dʒʲ	a m ə dʒʲ
spa-942_deceive-1	Spanish	stan1288	3230	DECEIVE	engañar	eŋɡaɲaɾ	1028	e ŋ g a ɲ a ɾ	e ŋ g a ɲ a ɾ -
cat-980_decorate-1	Catalan	stan1289	1739	DECORATE	adornar	əðuɾna	1034	ə ð u ɾ n a	ə ð u ɾ n - - a
fra-980_decorate-1	French	stan1290	1739	DECORATE	orner	ɔʁˈne	1034	ɔ ʁ n e	- - ɔ ʁ n - - e
fra-980_decorate-2	French	stan1290	1739	DECORATE	décorer	dekɔˈʁe	1035	d e k ɔ ʁ e	d e k ɔ ʁ - - e
ita-980_decorate-1	Italian	ital1282	1739	DECORATE	ornare	ornare	1034	o r n a r e	- - o r n a r e
ita-980_decorate-2	Italian	ital1282	1739	DECORATE	decorare	dekorare	1035	d e k o r a r e	d e k o r a r e
lat-980_decorate-1	Latin	lati1261	1739	DECORATE	ornare	oːrnaːrɛ	1034	oː r n aː r ɛ	- - oː r n aː r ɛ
lat-980_decorate-2	Latin	lati1261	1739	DECORATE	decorare	dɛkɔraːrɛ	1035	d ɛ k ɔ r aː r ɛ	d ɛ k ɔ r aː r ɛ
por-980_decorate-1	Portuguese	port1283	1739	DECORATE	adornar	aðornar	1034	a ð o r n a r	a ð o r n a r -
ron-980_decorate-1	Romanian	roma1327	1739	DECORATE	împodobi	ɨmpodobʲ	1036	ɨ m p o d o bʲ	ɨ m p o d o bʲ
spa-980_decorate-1	Spanish	stan1288	1739	DECORATE	adornar	aðoɾnaɾ	1034	a ð o ɾ n a ɾ	a ð o ɾ n a ɾ -
cat-713_decrease-1	Catalan	stan1289	2864	DECREASE	decréixer	d̪əkɾeʃə	1038	d̪ ə k ɾ e ʃ ə	d̪ ə - k ɾ e - ʃ ə -
fra-713_decrease-1	French	stan1290	2864	DECREASE	diminuer	dimiˈnɥe	1037	d i m i n ɥ e	d i - m i n - - ɥ e
ita-713_decrease-1	Italian	ital1282	2864	DECREASE	diminuire	diminuire	1037	d i m i n u i r e	d i - m i n u i r e
lat-713_decrease-1	Latin	lati1261	2864	DECREASE	deminui	deːmɪnʊjː	1037	d eː m ɪ n ʊ jː	d eː - m ɪ n - ʊ jː -
por-713_decrease-1	Portuguese	port1283	2864	DECREASE	diminuir	dəmiˈnwir	1037	d ə m i n w i r	d ə - m i n w i r -
por-713_decrease-2	Portuguese	port1283	2864	DECREASE	decrescer	dekreʃser	1038	d e k r e ʃ s e r	d e - k r e ʃ s e r
ron-713_decrease-1	Romanian	roma1327	2864	DECREASE	scădea	skəde̯a	1039	s k ə d e a	s k ə d e a
ron-713_decrease-2	Romanian	roma1327	2864	DECREASE	descrește	deskreʃte	1038	d e s k r e ʃ t e	d e s k r e ʃ t e -
spa-713_decrease-1	Spanish	stan1288	2864	DECREASE	decrecer	dekɾeθeɾ	1038	d e k ɾ e θ e ɾ	d e - k ɾ e - θ e ɾ
spa-713_decrease-2	Spanish	stan1288	2864	DECREASE	disminuir	dizminwiɾ	1037	d i z m i n w i ɾ	d i z m i n w i ɾ -
cat-929_defend-1	Catalan	stan1289	1330	DEFEND	defensar	d̪əfənza	1040	d̪ ə f ə n z a	d̪ ə f ə n z - - a
fra-929_defend-1	French	stan1290	1330	DEFEND	défendre	deˈfɑ̃ːdʁə	1040	d e f ɑ̃ː d ʁ ə	d e f ɑ̃ː - d - ʁ ə
ita-929_defend-1	Italian	ital1282	1330	DEFEND	difèndere	difɛndere	1040	d i f ɛ n d e r e	d i f ɛ n d e r e
lat-929_defend-1	Latin	lati1261	1330	DEFEND	defendere	deːfɛndɛrɛ	1040	d eː f ɛ n d ɛ r ɛ	d eː f ɛ n d ɛ r ɛ
por-929_defend-1	Portuguese	port1283	1330	DEFEND	defender	dəfẽˈder	1040	d ə f ẽ d e r	d ə f ẽ - d e r -
ron-929_defend-1	Romanian	roma1327	1330	DEFEND	apăra	apəra	1041	a p ə r a	a p ə r a
spa-929_defend-1	Spanish	stan1288	1330	DEFEND	defender	defendeɾ	1040	d e f e n d e ɾ	d e f e n d e ɾ -
cat-490_delicatefine-1	Catalan	stan1289	2157	FINE OR THIN	fi	fi	1044	f i	f i
fra-490_delicatefine-1	French	stan1290	2157	FINE OR THIN	fin	fɛ̃	1044	f ɛ̃	f ɛ̃
fra-490_delicatefine-2	French	stan1290	2157	FINE OR THIN	menu	məˈny	1047	m ə n y	m ə n y
ita-490_delicatefine-1	Italian	ital1282	2157	FINE OR THIN	fine	fine	1042	f i n e	f i n e
ita-490_delicatefine-2	Italian	ital1282	2157	FINE OR THIN	delicato	delikato	1043	d e l i k a t o	d e l i k a t o
lat-490_delicatefine-1	Latin	lati1261	2157	FINE OR THIN	subtilis	sʊbtiːɫɪs	1048	s ʊ b t iː lˠ ɪ s	s ʊ b t iː lˠ ɪ s
por-490_delicatefine-1	Portuguese	port1283	2157	FINE OR THIN	fino	ˈfinu	1042	f i n u	f i n u
por-490_delicatefine-2	Portuguese	port1283	2157	FINE OR THIN	subtil	ʃuβtiɫ	1046	ʃ u β t i lˠ	ʃ u β t i lˠ
ron-490_delicatefine-1	Romanian	roma1327	2157	FINE OR THIN	fin	fin	1042	f i n	f i n -
ron-490_delicatefine-2	Romanian	roma1327	2157	FINE OR THIN	subțire	subt͡sire	1045	s u b ts i r e	s u b ts i r e
spa-490_delicatefine-1	Spanish	stan1288	2157	FINE OR THIN	fino	fino	1042	f i n o	f i n o
spa-490_delicatefine-2	Spanish	stan1288	2157	FINE OR THIN	delicado	delikaðo	1043	d e l i k a ð o	d e l i k a ð o
cat-518_delicious-1	Catalan	stan1289	1813	TASTY	deliciós	d̪əɫisios	1049	d̪ ə lˠ i s i o s	d̪ ə lˠ i s i - o s -
fra-518_delicious-1	French	stan1290	1813	TASTY	délicieux	deliˈsjø	1049	d e l i s j ø	d e l i s - j - - ø
fra-518_delicious-2	French	stan1290	1813	TASTY	appétissant	apetiˈsɑ̃	1052	a p e t i s ɑ̃	a p e t i s ɑ̃
ita-518_delicious-1	Italian	ital1282	1813	TASTY	ghiotto	ɡjotːo	1055	g j o tː o	g j o tː o
ita-518_delicious-2	Italian	ital1282	1813	TASTY	squisito	skwizito	1051	s k w i z i t o	s k w i z i t o
lat-518_delicious-1	Latin	lati1261	1813	TASTY	delicatus	deːɫɪkaːtʊs	1049	d eː lˠ ɪ k aː t ʊ s	d eː lˠ ɪ k aː t ʊ s -
por-518_delicious-1	Portuguese	port1283	1813	TASTY	delicioso	dəliˈsjozu	1049	d ə l i s j o z u	d ə l i s - j o z u
ron-518_delicious-1	Romanian	roma1327	1813	TASTY	gustos	ɡustos	1054	g u s t o s	g u s t o s
spa-518_delicious-1	Spanish	stan1288	1813	TASTY	rico	ɾiko	1053	ɾ i k o	ɾ i k o
spa-518_delicious-2	Spanish	stan1288	1813	TASTY	sabroso	saβɾoso	1050	s a β ɾ o s o	s a β ɾ o s o
cat-487_dense-1	Catalan	stan1289	2239	DENSE	dens	d̪ɛns	1056	d̪ ɛ n s	d̪ ɛ n s - -
fra-487_dense-1	French	stan1290	2239	DENSE	dense	dɑ̃ːs	1056	d ɑ̃ː s	d ɑ̃ː - s - -
ita-487_dense-1	Italian	ital1282	2239	DENSE	denso	denzo	1056	d e n z o	d e n z o -
lat-487_dense-1	Latin	lati1261	2239	DENSE	densus	dẽːsʊs	1056	d ẽː s ʊ s	d ẽː - s ʊ s
por-487_dense-1	Portuguese	port1283	2239	DENSE	denso	ˈdẽsu	1056	d ẽ s u	d ẽ - s u -
ron-487_dense-1	Romanian	roma1327	2239	DENSE	des	des	1056	d e s	d e - s - -
spa-487_dense-1	Spanish	stan1288	2239	DENSE	denso	denso	1056	d e n s o	d e n s o -
cat-775_depart-1	Catalan	stan1289			partir	pəɾt̪i	1057	p ə ɾ t̪ i	p ə ɾ t̪ i - -
fra-775_depart-1	French	stan1290			partir	paʁˈtiːʁ	1057	p a ʁ t iː ʁ	p a ʁ t iː ʁ -
ita-775_depart-1	Italian	ital1282			partire	partire	1057	p a r t i r e	p a r t i r e
lat-775_depart-1	Latin	lati1261			proficisci	prɔfɪkɪskiː	1060	p r ɔ f ɪ k ɪ s k iː	p r ɔ f ɪ k ɪ s k iː
por-775_depart-1	Portuguese	port1283			sair	sɐˈir	1058	s ɐ i r	s ɐ - i r
por-775_depart-2	Portuguese	port1283			partir	pɐrˈtir	1057	p ɐ r t i r	p ɐ r t i r -
ron-775_depart-1	Romanian	roma1327			pleca	pleka	1059	p l e k a	p l e k a
spa-775_depart-1	Spanish	stan1288			salir	saliɾ	1058	s a l i ɾ	s a l i ɾ
spa-775_depart-2	Spanish	stan1288			partir	paɾtiɾ	1057	p a ɾ t i ɾ	p a ɾ t i ɾ -
cat-217_desire-1	Catalan	stan1289	2960	LONGING (WISH)	ganes	ɡanəs	1061	g a n ə s	g a n ə s
fra-217_desire-1	French	stan1290	2960	LONGING (WISH)	envie	ɑ̃ˈvi	1068	ɑ̃ v i	ɑ̃ v i
ita-217_desire-1	Italian	ital1282	2960	LONGING (WISH)	voglia	voʎːa	1067	v o ʎː a	v o ʎː a
lat-217_desire-1	Latin	lati1261	2960	LONGING (WISH)	libido	ɫɪbiːdoː	1066	lˠ ɪ b iː d oː	lˠ ɪ b iː d oː
lat-217_desire-2	Latin	lati1261	2960	LONGING (WISH)	voluptas	wɔɫʊptaːs	1063	w ɔ lˠ ʊ p t aː s	w ɔ lˠ ʊ p t aː s
por-217_desire-1	Portuguese	port1283	2960	LONGING (WISH)	vontade	võˈtaðə	1065	v õ t a ð ə	v õ t a ð ə
ron-217_desire-1	Romanian	roma1327	2960	LONGING (WISH)	poftă	poftə	1064	p o f t ə	p o f t ə
ron-217_desire-2	Romanian	roma1327	2960	LONGING (WISH)	înclinare	ɨnklinare	1062	ɨ n k l i n a r e	ɨ n k l i n a r e
spa-217_desire-1	Spanish	stan1288	2960	LONGING (WISH)	ganas	ɡanas	1061	g a n a s	g a n a s
cat-896_destroy-1	Catalan	stan1289	681	DESTROY	destruir	d̪əstɾuj	1069	d̪ ə s t ɾ u j	d̪ ə s t ɾ - - - u j -
fra-896_destroy-1	French	stan1290	681	DESTROY	détruire	deˈtʁɥiːʁ	1069	d e t ʁ ɥ iː ʁ	d e - t ʁ - - ɥ iː ʁ -
ita-896_destroy-1	Italian	ital1282	681	DESTROY	distrùggere	distrudd͡ʒere	1069	d i s t r u d dʒ e r e	d i s t r u d dʒ e r e
lat-896_destroy-1	Latin	lati1261	681	DESTROY	delere	deːɫeːrɛ	1070	d eː lˠ eː r ɛ	d eː lˠ eː r ɛ
por-896_destroy-1	Portuguese	port1283	681	DESTROY	destruir	dəʃˈtrwir	1069	d ə ʃ t r w i r	d ə ʃ t r - - w i r -
ron-896_destroy-1	Romanian	roma1327	681	DESTROY	distruge	distrud͡ʒe	1069	d i s t r u dʒ e	d i s t r - - - u dʒ e
spa-896_destroy-1	Spanish	stan1288	681	DESTROY	destruir	destɾwiɾ	1069	d e s t ɾ w i ɾ	d e s t ɾ - - w i ɾ -
spa-896_destroy-2	Spanish	stan1288	681	DESTROY	destrozar	destɾoθaɾ	1069	d e s t ɾ o θ a ɾ	d e s t ɾ o θ - a ɾ -
cat-750_die-1	Catalan	stan1289	1494	DIE	morir	muɾi	1071	m u ɾ i	m u ɾ i - -
fra-750_die-1	French	stan1290	1494	DIE	mourir	muˈʁiːʁ	1071	m u ʁ iː ʁ	m u ʁ iː ʁ -
ita-750_die-1	Italian	ital1282	1494	DIE	morire	morire	1071	m o r i r e	m o r i r e
lat-750_die-1	Latin	lati1261	1494	DIE	mori	mɔriː	1071	m ɔ r iː	m ɔ r iː - -
por-750_die-1	Portuguese	port1283	1494	DIE	morrer	muˈʀer	1071	m u ʀ e r	m u ʀ e r -
ron-750_die-1	Romanian	roma1327	1494	DIE	muri	murʲ	1071	m u rʲ	m u rʲ - - -
spa-750_die-1	Spanish	stan1288	1494	DIE	morir	moɾiɾ	1071	m o ɾ i ɾ	m o ɾ i ɾ -
cat-573_different-1	Catalan	stan1289	2504	DIFFERENT	diferent	d̪ifəɾɛn̪	1072	d̪ i f ə ɾ ɛ n̪	d̪ i f ə ɾ - - - ɛ n̪
fra-573_different-1	French	stan1290	2504	DIFFERENT	différent	difeˈʁɑ̃	1072	d i f e ʁ ɑ̃	d i f e ʁ - - - ɑ̃ -
ita-573_different-1	Italian	ital1282	2504	DIFFERENT	diverso	diverzo	1072	d i v e r z o	d i v e r - - z o -
ita-573_different-2	Italian	ital1282	2504	DIFFERENT	differente	difːerente	1072	d i fː e r e n t e	d i fː e r e n t e -
lat-573_different-1	Latin	lati1261	2504	DIFFERENT	varius	warɪʊs	1073	w a r ɪ ʊ s	w a r ɪ ʊ s
por-573_different-1	Portuguese	port1283	2504	DIFFERENT	diverso	diverʃu	1072	d i v e r ʃ u	d i v e r - - ʃ u -
por-573_different-2	Portuguese	port1283	2504	DIFFERENT	diferente	difəˈrẽtə	1072	d i f ə r ẽ t ə	d i f ə r ẽ - t ə -
ron-573_different-1	Romanian	roma1327	2504	DIFFERENT	diferit	diferit	1072	d i f e r i t	d i f e r i - t - -
ron-573_different-2	Romanian	roma1327	2504	DIFFERENT	deosebit	de̯osebit	1074	d e o s e b i t	d e o s e b i t
spa-573_different-1	Spanish	stan1288	2504	DIFFERENT	diverso	diβeɾso	1072	d i β e ɾ s o	d i β e ɾ - - s o -
spa-573_different-2	Spanish	stan1288	2504	DIFFERENT	distinto	distinto	1075	d i s t i n t o	d i s t i n t o
spa-573_different-3	Spanish	stan1288	2504	DIFFERENT	diferente	difeɾente	1072	d i f e ɾ e n t e	d i f e ɾ e n t e -
cat-840_dig-1	Catalan	stan1289	1418	DIG	cavar	kəβa	1076	k ə β a	- k ə β a - -
fra-840_dig-1	French	stan1290	1418	DIG	creuser	kʁøˈze	1079	k ʁ ø z e	k ʁ ø z e
ita-840_dig-1	Italian	ital1282	1418	DIG	scavare	skavare	1076	s k a v a r e	s k a v a r e
lat-840_dig-1	Latin	lati1261	1418	DIG	fodere	fɔdɛrɛ	1078	f ɔ d ɛ r ɛ	f ɔ d ɛ r ɛ
por-840_dig-1	Portuguese	port1283	1418	DIG	cavar	kavar	1076	k a v a r	- k a v a r -
ron-840_dig-1	Romanian	roma1327	1418	DIG	săpa	səpa	1077	s ə p a	s ə p a
spa-840_dig-1	Spanish	stan1288	1418	DIG	cavar	kaβaɾ	1076	k a β a ɾ	- k a β a ɾ -
cat-546_diligent-1	Catalan	stan1289	2077	DILIGENT	diligēnt	d̪iɫiʒɛn̪	1080	d̪ i lˠ i ʒ ɛ n̪	d̪ i lˠ i ʒ ɛ n̪ - -
fra-546_diligent-1	French	stan1290	2077	DILIGENT	appliqué	apliˈke	1081	a p l i k e	a p l i k - - e
ita-546_diligent-1	Italian	ital1282	2077	DILIGENT	diligente	dilid͡ʒente	1080	d i l i dʒ e n t e	d i l i dʒ e n t e
lat-546_diligent-1	Latin	lati1261	2077	DILIGENT	sedulus	seːdʊɫʊs	1084	s eː d ʊ lˠ ʊ s	s eː d ʊ lˠ ʊ s
por-546_diligent-1	Portuguese	port1283	2077	DILIGENT	aplicado	aplikaðu	1081	a p l i k a ð u	a p l i k a ð u
por-546_diligent-2	Portuguese	port1283	2077	DILIGENT	diligente	diliʒẽte	1080	d i l i ʒ ẽ t e	d i l i ʒ ẽ - t e
ron-546_diligent-1	Romanian	roma1327	2077	DILIGENT	harnic	harnik	1083	h a r n i k	h a r n i k
ron-546_diligent-2	Romanian	roma1327	2077	DILIGENT	sârguincios	sɨrɡujnt͡ʃjos	1082	s ɨ r g u j n tʃ j o s	s ɨ r g u j n tʃ j o s
spa-546_diligent-1	Spanish	stan1288	2077	DILIGENT	aplicado	aplikaðo	1081	a p l i k a ð o	a p l i k a ð o
spa-546_diligent-2	Spanish	stan1288	2077	DILIGENT	diligente	dilixente	1080	d i l i x e n t e	d i l i x e n t e
cat-88_dirt-1	Catalan	stan1289	25	DIRT	brutícia	bɾut̪isia	1093	b ɾ u t̪ i s i a	b ɾ u t̪ i s i a
fra-88_dirt-1	French	stan1290	25	DIRT	boue	bu	1092	b u	b u
fra-88_dirt-2	French	stan1290	25	DIRT	saleté	salˈte	1089	s a l t e	s a l t e
ita-88_dirt-1	Italian	ital1282	25	DIRT	sudiciume	sudit͡ʃume	1091	s u d i tʃ u m e	s u d i tʃ u m e
lat-88_dirt-1	Latin	lati1261	25	DIRT	sordes	sɔrdeːs	1086	s ɔ r d eː s	s ɔ r d eː s
lat-88_dirt-2	Latin	lati1261	25	DIRT	squalor	skʷaːɫɔr	1088	s kʷ aː lˠ ɔ r	s kʷ aː lˠ ɔ r
por-88_dirt-1	Portuguese	port1283	25	DIRT	sujidade	ʃuʒiðaðe	1085	ʃ u ʒ i ð a ð e	ʃ u ʒ - i ð a ð e
por-88_dirt-2	Portuguese	port1283	25	DIRT	imundície	imũdisje	1087	i m ũ d i s j e	i m ũ d i s j e
ron-88_dirt-1	Romanian	roma1327	25	DIRT	murdărie	murdərje	1090	m u r d ə r j e	m u r d ə r j e
spa-88_dirt-1	Spanish	stan1288	25	DIRT	suciedad	suθjeðað	1085	s u θ j e ð a ð	s u θ j e ð a ð -
cat-515_dirty-1	Catalan	stan1289	1230	DIRTY	brut	bɾut̪	1100	b ɾ u t̪	b ɾ u t̪
fra-515_dirty-1	French	stan1290	1230	DIRTY	sale	sal	1099	s a l	s a l
fra-515_dirty-2	French	stan1290	1230	DIRTY	crasseux	kʁaˈsø	1096	k ʁ a s ø	k ʁ a s ø
ita-515_dirty-1	Italian	ital1282	1230	DIRTY	sporco	sporko	1098	s p o r k o	s p o r k o
ita-515_dirty-2	Italian	ital1282	1230	DIRTY	sùdicio	sudit͡ʃo	1094	s u d i tʃ o	s u d i tʃ o
lat-515_dirty-1	Latin	lati1261	1230	DIRTY	sordidus	sɔrdɪdʊs	1095	s ɔ r d ɪ d ʊ s	s ɔ r d ɪ d ʊ s
por-515_dirty-1	Portuguese	port1283	1230	DIRTY	sujo	ˈsuʒu	1094	s u ʒ u	s u ʒ - - u
ron-515_dirty-1	Romanian	roma1327	1230	DIRTY	murdar	murdar	1097	m u r d a r	m u r d a r
spa-515_dirty-1	Spanish	stan1288	1230	DIRTY	sucio	suθjo	1094	s u θ j o	s u θ - j o
cat-711_disappear-1	Catalan	stan1289	485	DISAPPEAR	desaparèixer	d̪əzəpəɾɛʃə	1101	d̪ ə z ə p ə ɾ ɛ ʃ ə	d̪ ə z ə p ə ɾ ɛ ʃ - - ə
fra-711_disappear-1	French	stan1290	485	DISAPPEAR	disparaître	dispaˈʁɛːtʁə	1101	d i s p a ʁ ɛː t ʁ ə	d i s - p a ʁ ɛː t - ʁ ə
ita-711_disappear-1	Italian	ital1282	485	DISAPPEAR	sparire	sparire	1102	s p a r i r e	s - - - p a r i r e
ita-711_disappear-2	Italian	ital1282	485	DISAPPEAR	scomparire	skomparire	1102	s k o m p a r i r e	s k o m p a r i r e
lat-711_disappear-1	Latin	lati1261	485	DISAPPEAR	discedere	dɪskeːdɛrɛ	1103	d ɪ s k eː d ɛ r ɛ	d ɪ s k eː d ɛ r ɛ
por-711_disappear-1	Portuguese	port1283	485	DISAPPEAR	desaparecer	dəzɐpɐrəˈser	1101	d ə z ɐ p ɐ r ə s e r	d ə z ɐ p ɐ r ə s e r -
